mag_x (uT),mag_y (uT),mag_z (uT)
-1.780022484118970993e+01,-1.118372025977270390e+01,4.699017184742183417e+01
-1.764998695441905596e+01,-1.102752168624956930e+01,4.704646414710452973e+01
-1.769843181937748966e+01,-1.106706625372641462e+01,4.659782797696437484e+01
-1.723702683022839111e+01,-1.086313531298988444e+01,4.687933813807500627e+01
-1.769100946620723747e+01,-1.100719127177469048e+01,4.691721028998765064e+01
-1.746849970822393061e+01,-1.116805839734007932e+01,4.682605308519534049e+01
-1.752470989154097936e+01,-1.102409760426801455e+01,4.720353111526016221e+01
-1.790760365799726372e+01,-1.129492745755162986e+01,4.715551657597610813e+01
-1.744884342705645608e+01,-1.154697935922992436e+01,4.705122890487700005e+01
-1.739563036743034985e+01,-1.083420945877541897e+01,4.713093180294233520e+01
-1.756905921762798428e+01,-1.125060352996056423e+01,4.723597198701656197e+01
-1.751194692355235460e+01,-1.118497141062385047e+01,4.710172041021342437e+01
-1.758998139460151933e+01,-1.110025562801619614e+01,4.687964681538581857e+01
-1.722354605126951554e+01,-1.120693580926700683e+01,4.708704899652896358e+01
-1.717206562808235404e+01,-1.044253553274528379e+01,4.681281079197759709e+01
-1.796947590491414815e+01,-1.106548927772984925e+01,4.691671296805856883e+01
-1.756168962097775932e+01,-1.140447322237842442e+01,4.672772376262432203e+01
-1.753925653382398053e+01,-1.088545571052149619e+01,4.680212125963085157e+01
-1.799397860816146633e+01,-1.088063469531997818e+01,4.709975878190491017e+01
-1.760447087799963128e+01,-1.110673388566711317e+01,4.686961545734641987e+01
-1.763328379047922212e+01,-1.134135341714511291e+01,4.670925669643995803e+01
-1.765350531793413325e+01,-1.101054584431071959e+01,4.710599938631755634e+01
-1.749536455201456775e+01,-1.111326319085222458e+01,4.717493985866033057e+01
-1.767334015720181384e+01,-1.084836349859772930e+01,4.713713451921451281e+01
-1.705300538268740596e+01,-1.124010906416151379e+01,4.678746274963813789e+01
-1.748566217560836833e+01,-1.145036493809777767e+01,4.668690502812562926e+01
-1.751249372970676177e+01,-1.125374801161021310e+01,4.678621954411634221e+01
-1.738684714219378691e+01,-1.101564684957362594e+01,4.665108873708359738e+01
-1.728445744971740439e+01,-1.078458480513502238e+01,4.709762819196319583e+01
-1.764812191072182657e+01,-1.102235338024388689e+01,4.698992188701333816e+01
-1.785361005049250949e+01,-1.094225848347095642e+01,4.685693955549496792e+01
-1.786335898698576230e+01,-1.132858347165839596e+01,4.700820723231333176e+01
-1.761168119676813149e+01,-1.131661588684768915e+01,4.705159815080553187e+01
-1.747294618546598599e+01,-1.097229557148542867e+01,4.666976346042699930e+01
-1.742433036826316339e+01,-1.086983141933547437e+01,4.678085734700606935e+01
-1.749696692130253695e+01,-1.094282681081567254e+01,4.696111818223418766e+01
-1.730405137108129665e+01,-1.108226627036051504e+01,4.700138466973540829e+01
-1.732612900434872216e+01,-1.114634041536256071e+01,4.726102056925569883e+01
-1.739638015616049671e+01,-1.143369245383856736e+01,4.716996225782387597e+01
-1.796146596152821928e+01,-1.131418573191990617e+01,4.684160605425206114e+01
-1.735949446643224547e+01,-1.097807446229151118e+01,4.679009292202927384e+01
-1.750227552497499417e+01,-1.108221204164065199e+01,4.680745072890439218e+01
-1.772636198675204966e+01,-1.110595822984009118e+01,4.708567997143095596e+01
-1.762353759695269773e+01,-1.123235264571614422e+01,4.672812515622046448e+01
-1.786364648597983162e+01,-1.114812221930131031e+01,4.699354663490483830e+01
-1.724570907435656864e+01,-1.075365242013738154e+01,4.661921888863956553e+01
-1.774291152718663511e+01,-1.111496620469186425e+01,4.676445129668112344e+01
-1.773496735966572047e+01,-1.116128569409012883e+01,4.724820304176368779e+01
-1.739271088805551813e+01,-1.096416989119684793e+01,4.753018386087887137e+01
-1.774330965656372427e+01,-1.097044530282613195e+01,4.689184640949514460e+01
-1.727709295645324516e+01,-1.127119215662889573e+01,4.712748422927554515e+01
-1.750452236042945486e+01,-1.113935287854664402e+01,4.731507704474055487e+01
-1.761982127609410043e+01,-1.094458013991567391e+01,4.705738566385978316e+01
-1.759836177507722965e+01,-1.089492048837695037e+01,4.674938443144051092e+01
-1.785545484144049766e+01,-1.120971478798217014e+01,4.709321333218406380e+01
-1.749759816359518894e+01,-1.077528947870299803e+01,4.683405941496135227e+01
-1.772711781951704069e+01,-1.095393163653198165e+01,4.698591003966386381e+01
-1.753712496616955363e+01,-1.093951514631727839e+01,4.669085789087564109e+01
-1.768497718952789555e+01,-1.090825368402890305e+01,4.704660745188600401e+01
-1.770927117358440839e+01,-1.082485457470800227e+01,4.719485982321112516e+01
-1.766657415456624136e+01,-1.089656874230440486e+01,4.695918852245955577e+01
-1.748348242124065877e+01,-1.132792752573959305e+01,4.693457398226438215e+01
-1.750692039808636835e+01,-1.105987883566122676e+01,4.686570715702175249e+01
-1.776620239295035120e+01,-1.088976537843310943e+01,4.684551211410787630e+01
-1.755454444334245068e+01,-1.100991852640857260e+01,4.658630098864068003e+01
-1.730559989088814632e+01,-1.090685121356873388e+01,4.717896652048855088e+01
-1.716835625739181737e+01,-1.059215750554874269e+01,4.737384960887928287e+01
-1.708844932236049274e+01,-1.100653327220056354e+01,4.697284573059241808e+01
-1.744222820542562502e+01,-1.089825910730972680e+01,4.696671931971096825e+01
-1.735872757776303388e+01,-1.081834287793451210e+01,4.728057367724231597e+01
-1.732104502007560143e+01,-1.100829874325122937e+01,4.715677170050312128e+01
-1.704917228602477763e+01,-1.094505493590189893e+01,4.694632569410415357e+01
-1.729154654702981730e+01,-1.110886648590231474e+01,4.685099490971754932e+01
-1.761718962484427209e+01,-1.088244391771467434e+01,4.703602520680871635e+01
-1.754444302102093189e+01,-1.089351947653147867e+01,4.670575591206941368e+01
-1.758004082067679619e+01,-1.097211886726817553e+01,4.668609879360221271e+01
-1.764753965134194758e+01,-1.126635843481736821e+01,4.690968365618422808e+01
-1.731576256746976128e+01,-1.092580344255025793e+01,4.661675927480894899e+01
-1.730746662302643202e+01,-1.118103718325082596e+01,4.717185988867576896e+01
-1.765153107970387225e+01,-1.128710049612944744e+01,4.696140748004935261e+01
-1.780839714628902470e+01,-1.082781360876801457e+01,4.680823914185169343e+01
-1.730913559229366427e+01,-1.111356029786783139e+01,4.714809589538583623e+01
-1.757373972370473325e+01,-1.079163137074130141e+01,4.714281679732356167e+01
-1.779062993228418321e+01,-1.086074276192454491e+01,4.684160066795884347e+01
-1.740088010536557306e+01,-1.120134266693326985e+01,4.676697473376340497e+01
-1.727110159220700325e+01,-1.100607191008063701e+01,4.676469330566425242e+01
-1.759101890990399042e+01,-1.123963461218757764e+01,4.691726896403903879e+01
-1.772503538378928312e+01,-1.090245473891832440e+01,4.691766096823945986e+01
-1.736909887882846704e+01,-1.108856559952412546e+01,4.695241277750565700e+01
-1.771658760895084228e+01,-1.094232442598634414e+01,4.719843037295267152e+01
-1.771782037031993795e+01,-1.103759322799332487e+01,4.710545231222194218e+01
-1.781554064556448935e+01,-1.134397034241045432e+01,4.694694175648892553e+01
-1.757417596325790043e+01,-1.116040236559922505e+01,4.661810545549099061e+01
-1.758082334802540814e+01,-1.129600072115893106e+01,4.715415989873008584e+01
-1.763017544929466141e+01,-1.105475877102851001e+01,4.716239076773217676e+01
-1.781737797485072150e+01,-1.142462846803294596e+01,4.705296481231906114e+01
-1.751495152117613330e+01,-1.117191446759070672e+01,4.685380878728033593e+01
-1.763317652010710646e+01,-1.098408745830106525e+01,4.701490939547679915e+01
-1.748251129371664092e+01,-1.091609268093245610e+01,4.702218639935782818e+01
-1.752577824825360864e+01,-1.122700040591806925e+01,4.704753549813703017e+01
-1.780782875172629076e+01,-1.122550798259759830e+01,4.701057553065746930e+01
-1.722169707153822671e+01,-1.063182138053025483e+01,4.702634679356285829e+01
-1.734546270049643368e+01,-1.117045387779613819e+01,4.714037663639675912e+01
-1.733001426210223883e+01,-1.099277257138049713e+01,4.656831746503421243e+01
-1.748168878575615892e+01,-1.138324557284909311e+01,4.700089421169970194e+01
-1.730942851900527302e+01,-1.080423721474581811e+01,4.691022449835969610e+01
-1.774135459884062627e+01,-1.069683868982112429e+01,4.722785603319627512e+01
-1.723026777115766706e+01,-1.124008971212566266e+01,4.719979014039122944e+01
-1.779753904505567519e+01,-1.097343385274728789e+01,4.686492683874937626e+01
-1.756421777291085107e+01,-1.101597582277248755e+01,4.712073068329395653e+01
-1.768983444885875400e+01,-1.133928830960685374e+01,4.734563501881100933e+01
-1.743546214235758640e+01,-1.080553357490582123e+01,4.697729084718000081e+01
-1.750454489928496926e+01,-1.098794395929696854e+01,4.709084427321262467e+01
-1.750051232903588883e+01,-1.131013573221430946e+01,4.690688891848472508e+01
-1.785688935585789139e+01,-1.122243576570073209e+01,4.676222482463592200e+01
-1.766640447214794918e+01,-1.097807442157161439e+01,4.724472723109937533e+01
-1.727826854367714304e+01,-1.090218291276367069e+01,4.716851425596221503e+01
-1.760696921266112014e+01,-1.093100556443043025e+01,4.684208092300214332e+01
-1.762157992753649083e+01,-1.107273967040116425e+01,4.673678294291147495e+01
-1.732836384629625215e+01,-1.129772525739658029e+01,4.683305938146221337e+01
-1.739744222394627826e+01,-1.085056671788250249e+01,4.722425381956279722e+01
-1.769210694035497156e+01,-1.094174164859968990e+01,4.718790482976109502e+01
-1.779339024002783631e+01,-1.084242990502354509e+01,4.670870007144024072e+01
-1.732072909093330537e+01,-1.096522845438927796e+01,4.705218801006051876e+01
-1.755838467247526680e+01,-1.057105015423850247e+01,4.683689273626828253e+01
-1.746424835799845354e+01,-1.083577130113372888e+01,4.699492101884145967e+01
-1.742806757040132482e+01,-1.110263088453754143e+01,4.684406283794757542e+01
-1.756233585080743964e+01,-1.117386553313055231e+01,4.673275025444343811e+01
-1.728858086360557067e+01,-1.114832003310023190e+01,4.714405656842185977e+01
-1.766952525638655658e+01,-1.097543626371995273e+01,4.697658843012122531e+01
-1.742258162418319145e+01,-1.114823281167123881e+01,4.666303456292958174e+01
-1.768763181143408048e+01,-1.124712014547105454e+01,4.708583698200885692e+01
-1.774595127295354402e+01,-1.104529757148988978e+01,4.680793695500308615e+01
-1.764512763029458497e+01,-1.103975146672663676e+01,4.677013895665561449e+01
-1.747291600085396368e+01,-1.108354191186487014e+01,4.685103541392306425e+01
-1.738805618992700985e+01,-1.089472772484770147e+01,4.731121149754942223e+01
-1.782051303579662260e+01,-1.091272016742365736e+01,4.706981725521252002e+01
-1.766460100398514754e+01,-1.094677974217304417e+01,4.705248549551107118e+01
-1.755261729692245964e+01,-1.098378218621631319e+01,4.711906695902450082e+01
-1.765391612815396982e+01,-1.119321988239506283e+01,4.704673174489199994e+01
-1.770786920715669055e+01,-1.081818874852639212e+01,4.709536314498427600e+01
-1.702465830074754649e+01,-1.095866569971667381e+01,4.716643098881430518e+01
-1.748428501620212572e+01,-1.117552776830570593e+01,4.685206984709487443e+01
-1.749321890634392673e+01,-1.114620651317148869e+01,4.727992319005781496e+01
-1.761052770205904494e+01,-1.109662171437221900e+01,4.700647872816864492e+01
-1.769052450005862553e+01,-1.079381245221365226e+01,4.666399825722228911e+01
-1.759320970810297879e+01,-1.093298792828899479e+01,4.699974010572348959e+01
-1.725323275587237859e+01,-1.103676359279430663e+01,4.696138265062753447e+01
-1.765514267880342913e+01,-1.078295171407646791e+01,4.700702495873883890e+01
-1.776432977548560288e+01,-1.079599365982356574e+01,4.696718890621419717e+01
-1.715934255576076595e+01,-1.093738453073825845e+01,4.697129198245687576e+01
-1.779308770592028566e+01,-1.096005329240932902e+01,4.694261840698791133e+01
-1.753276768815180731e+01,-1.099175063956660736e+01,4.720486068920106959e+01
-1.721304567292294152e+01,-1.101098907243684621e+01,4.680482373277415320e+01
-1.773614306503284510e+01,-1.125503523586125709e+01,4.715025786011300823e+01
-1.777935568768497632e+01,-1.085284088606949737e+01,4.720584950446860972e+01
-1.717051745629980530e+01,-1.133292246912617607e+01,4.670314981421174849e+01
-1.778207010112712183e+01,-1.092380608269789732e+01,4.673069468369390478e+01
-1.706996877557478598e+01,-1.047474847405945830e+01,4.689442792637655799e+01
-1.725068645292254743e+01,-1.118762795496354912e+01,4.684795006548819885e+01
-1.761478023218614553e+01,-1.053708348445606013e+01,4.723873750773991276e+01
-1.787093389966266344e+01,-1.114626329565011531e+01,4.663894022552690899e+01
-1.747418639190951595e+01,-1.107538792309573594e+01,4.707336307067362924e+01
-1.781496517488730902e+01,-1.087328818593575264e+01,4.714128351646238002e+01
-1.775879625357131886e+01,-1.127351775621650631e+01,4.684654408540775705e+01
-1.712405798659080602e+01,-1.118773272987671774e+01,4.698606283465591815e+01
-1.737729662476318637e+01,-1.073092615586681653e+01,4.671308020537207284e+01
-1.771273983475381542e+01,-1.103412319023135346e+01,4.699252507197460460e+01
-1.765369851080614083e+01,-1.102055054521080102e+01,4.731899511409241654e+01
-1.735212446634009353e+01,-1.082991081091368102e+01,4.707229205625055357e+01
-1.749381780729802927e+01,-1.089633620525951052e+01,4.719676916944389689e+01
-1.755531911486904662e+01,-1.105336602911487454e+01,4.685621836270738783e+01
-1.754737527520116913e+01,-1.098168440989619832e+01,4.690387805712312996e+01
-1.760360241803379822e+01,-1.069772839004306597e+01,4.706564900417092190e+01
-1.765038436700647750e+01,-1.091328416579183802e+01,4.725343436569585265e+01
-1.731200437642399592e+01,-1.104694653929067272e+01,4.679100842765203794e+01
-1.763464944778671750e+01,-1.112504288953935472e+01,4.718951699197422300e+01
-1.779079871071917651e+01,-1.131271339853103797e+01,4.665093289209639238e+01
-1.785298013279810903e+01,-1.125385504496428624e+01,4.715872623212194270e+01
-1.773473793581797864e+01,-1.064283596452209935e+01,4.724751159718105953e+01
-1.757451660582182384e+01,-1.080751780386357552e+01,4.738586906697602785e+01
-1.752934559774043777e+01,-1.111618559744819912e+01,4.733427258452610431e+01
-1.733174036681426600e+01,-1.125323225759416523e+01,4.732738865017454089e+01
-1.722632504033957446e+01,-1.132425530811736181e+01,4.689180211096401507e+01
-1.766895469921533035e+01,-1.099237460411129419e+01,4.681726865111287594e+01
-1.729983883556005964e+01,-1.112130575775597130e+01,4.675045368085627473e+01
-1.789280540932253061e+01,-1.121256510050193889e+01,4.672946544431143678e+01
-1.794781970184372000e+01,-1.120266732893407280e+01,4.678723508553653687e+01
-1.712283798223477760e+01,-1.132751552817224194e+01,4.679387747164731337e+01
-1.756969579314419860e+01,-1.077138999930482122e+01,4.713090922213768152e+01
-1.754793929966847443e+01,-1.115472532010367779e+01,4.739330360535667808e+01
-1.790681853413646607e+01,-1.114524680798756506e+01,4.677766530540466050e+01
-1.768415899018766524e+01,-1.097537638521952807e+01,4.685834711477672698e+01
-1.752419883106343335e+01,-1.100952011953283183e+01,4.710142813696373310e+01
-1.736468346197944967e+01,-1.137624666439985432e+01,4.700434935038920514e+01
-1.742188076399680341e+01,-1.110388535044620006e+01,4.661118766997460483e+01
-1.745034720414038532e+01,-1.105451313852533879e+01,4.685595439912108162e+01
-1.768455763182643992e+01,-1.093895871901025352e+01,4.721571714500958450e+01
-1.748146690739049802e+01,-1.115440154558174690e+01,4.688442878659940050e+01
-1.735283381180036244e+01,-1.108807871467588768e+01,4.676348406893011145e+01
-1.770973873662608611e+01,-1.132650040136607039e+01,4.702638405833710067e+01
-1.764801240234150370e+01,-1.092259111850408360e+01,4.697021129648190652e+01
-1.756695540771960751e+01,-1.107905955861965275e+01,4.696126717871980105e+01
-1.743516031245141562e+01,-1.116946940246843845e+01,4.717423789892905006e+01
-1.755027123982236148e+01,-1.093257895547949232e+01,4.708364165868626827e+01
-1.734907803215651967e+01,-1.093821042944683519e+01,4.682094183967889478e+01
-1.727221819581550477e+01,-1.126351162543278406e+01,4.677087432078315032e+01
-1.773292913177210650e+01,-1.135581488072369893e+01,4.668646600892630971e+01
-1.754263030348685604e+01,-1.089922989736087189e+01,4.717149350134658903e+01
-1.744114298831924614e+01,-1.109830936839191651e+01,4.701629362008496571e+01
-1.764139034718511212e+01,-1.070736628070719476e+01,4.723737088956445263e+01
-1.735379128746899369e+01,-1.114643734933503971e+01,4.718650808539789665e+01
-1.747756903850472199e+01,-1.116160188959758770e+01,4.702423890427269981e+01
-1.771963747085158403e+01,-1.091472286120788482e+01,4.708580408086108804e+01
-1.744714628748387142e+01,-1.120600393264721539e+01,4.701570484181261378e+01
-1.732706460091843326e+01,-1.106789357491628145e+01,4.698742076297676107e+01
-1.773499398837785535e+01,-1.113562787480854333e+01,4.750725424831901478e+01
-1.746779647924491030e+01,-1.093683923293205318e+01,4.701165530962693850e+01
