gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.905647979459172692e-02,4.478521303492857125e-02,-2.610284620598029605e-03
2.073834444261311166e-02,-6.522759885587955941e-02,-3.630854569423171141e-02
4.650224634284931546e-03,-2.431846156524516619e-02,-3.801409053432196899e-02
4.123021159322232815e-02,9.561629515378319843e-02,2.101039484394009657e-02
1.744814290058750370e-02,-7.507136862239183889e-03,-5.018579976659422182e-02
-3.117000212545900564e-03,-9.242952572512522225e-02,-2.239480338681048774e-02
-8.490121308596957012e-04,5.512133291939962099e-02,1.721428061962210210e-02
1.123991138004508915e-02,5.465049989250198026e-02,2.446423747317487754e-02
-2.866573836594479147e-02,-3.633296830475458289e-02,-4.458235875023720818e-02
-1.034090599409603559e-02,6.257704489816220787e-03,-6.114322388529441071e-02
2.632741395959109151e-02,4.285472683263030595e-03,-1.005046596796441670e-02
-4.314110665420117091e-02,-4.803129276915175938e-02,1.888391845024412971e-02
1.869882388609066595e-02,-6.811110242225257641e-03,-2.073594852673259908e-02
-1.878628796610487192e-02,2.138546936473304655e-02,-3.234720598388763496e-02
6.626697156509223086e-02,-3.031517461065689686e-02,-2.200697264189646618e-02
1.183765764240714453e-02,6.475499926051804522e-02,2.671363382592019386e-02
-3.111676970151391886e-02,-4.279194700723158717e-02,-2.734438748608972874e-02
1.116258410317501858e-02,-1.143157203753085993e-01,-5.812546912828181998e-03
5.382024930389283507e-02,-4.205582882682304229e-03,-1.016889882292159042e-01
3.004672711520332135e-02,5.719845769138890562e-02,-4.711622634078840854e-02
4.333480824286681243e-02,-2.444897123952071219e-02,-3.354857581475615552e-02
-2.064782581742387671e-02,-1.340972126980801392e-02,5.988211476395525687e-03
-4.079056528162990081e-02,-5.914700573424142710e-02,-5.392362948694799304e-03
3.182311590507340242e-03,8.800562073199135610e-03,8.598968762678797090e-03
4.215463170095293775e-03,-2.045328742767766814e-02,-8.642091798648600387e-02
1.719647705348310504e-02,2.359545030354975870e-02,2.343011669771161154e-02
-1.390788923597388073e-02,1.708591570798532674e-02,1.004979233957427331e-01
-3.348482998178489711e-02,5.574714389615629401e-02,-1.101932201998596650e-01
6.091759882955829521e-03,-1.752094378732765509e-02,1.459687139954046579e-02
2.877041826614993095e-02,-2.346135523276535184e-02,5.694359687485930563e-03
-1.981878058686410010e-02,-5.233820085514624687e-02,-6.179320334276431487e-03
1.554916597873291784e-02,2.622777378142549659e-02,-4.732314070480001661e-02
-1.115671883290355292e-03,1.115460948656838217e-02,-6.116418117462642939e-02
-3.323344071763344176e-02,1.169473888719690935e-01,6.876332937093510012e-02
-5.195015315538662609e-02,-3.323033313197935185e-02,4.860480288267619159e-02
6.896631034718805897e-02,-2.510552667993408774e-02,8.493422391030239216e-02
-3.893906815258552784e-02,3.537143752654429291e-02,7.337286353829439861e-03
-3.324063663013609657e-03,1.969546662706924550e-02,7.531460930828599853e-02
1.147608073037722533e-02,6.862306279529900577e-02,-1.623248152190160179e-02
1.849976871460213071e-02,-3.382146816324953925e-02,-2.230134907627322541e-02
7.569072256464963455e-02,8.989785151299127530e-02,-1.070791089612601332e-01
4.873749805589522310e-02,6.770265104548153258e-03,5.369071500891221121e-02
-5.315451776447853438e-02,-3.073390369538948116e-03,3.636411471106546639e-02
-5.665686000998882907e-03,1.084661086228113844e-02,-5.135404783526819478e-02
-2.301695126551630416e-02,-4.801769164030822434e-02,5.839455578532616598e-02
-2.069414699075803471e-02,-2.126111198220180520e-02,-3.334238512726821202e-02
3.563033291247422185e-02,1.969441803774666516e-02,7.042729092870856147e-03
4.326064400365493487e-03,-6.397988372616503217e-02,-2.697433280734798031e-02
2.998874839969576864e-02,-5.393226289738155960e-02,8.628433541554715591e-03
-2.674597423803909760e-02,3.667810416862943984e-02,1.388924894376070140e-02
1.377353334174421552e-02,-2.635132052084333473e-02,6.144882481385683000e-03
3.548009379824858256e-02,8.134294536729567981e-02,-2.231594419321381723e-02
3.389595806224036945e-02,1.672354203918506935e-02,-5.238946915564081375e-02
1.378409181545498241e-01,-1.290343854894839513e-02,2.184991420198717504e-02
6.662338037386293134e-03,-7.428560256513100368e-02,4.139842393638415614e-03
-1.687745307975586223e-02,3.240773070228068070e-02,1.195905470581962518e-02
-1.106248483164040397e-01,-2.038284323585905222e-02,1.267288371729823233e-03
2.568486150264195217e-02,-5.619786754695865749e-02,2.295702397701007702e-03
2.205761091367604287e-02,3.160401395647137197e-03,5.053045322175489518e-02
-9.001366336907447308e-02,-1.245368194885068322e-02,-2.252298458473479120e-02
-6.772990459416404485e-02,5.036085658253648678e-02,-3.784806018882794221e-02
-1.278448777171035944e-02,8.180935175318416325e-03,5.995862103734032021e-03
7.599681456754280029e-02,-6.538761919801754433e-03,-2.045677578253250056e-02
-1.322945051377531767e-02,-4.141568720451620916e-02,1.592791424179761800e-02
-3.300432708813495070e-02,-8.998955252500029020e-03,5.552817854835525452e-02
-2.888011374362922656e-02,7.270909864482869717e-03,3.806998316266123339e-02
-3.777519402130728732e-02,3.303720317543405033e-02,-4.695415250374000704e-02
1.094676005241218553e-02,-2.059335208344204027e-02,7.351135581557545484e-02
9.838267793039487397e-02,-3.346592874253994515e-02,-5.796135451699277463e-02
1.186275537787713497e-02,1.000079203867415860e-03,4.370791394724981432e-02
-2.967552170822063129e-02,-1.000694355278468860e-02,2.628446978460747749e-02
5.863237939124926355e-04,1.159927079108955331e-02,1.954354192031818038e-02
-1.351599273793800855e-02,-3.445115636105180318e-02,4.198628735162704406e-02
1.341568573980632222e-02,-2.281978594949562664e-02,-6.909157336752538847e-02
3.418351203589722886e-02,6.655670169003455316e-02,1.372862439128860051e-02
5.539955392654262456e-02,1.356089265511602887e-02,3.134557191676184962e-02
2.361485892335378131e-02,-3.205273206565599931e-03,7.446931081494057025e-02
2.379899245120229226e-02,5.770030442762789924e-02,3.396398211825061523e-03
-2.240643300176994174e-02,-3.830318961698059299e-02,-9.330848377887517031e-02
7.304873287535566459e-03,6.476863357364591456e-02,-3.181320594240268779e-02
-3.677533137374047658e-03,4.632007714698901241e-02,-7.882625155594290278e-02
5.801489262364330907e-02,-5.046819826539785531e-03,1.152615480387743363e-02
5.766468379719737886e-02,6.101495352148196202e-03,-5.437624445737125438e-03
1.381187876312157080e-02,5.803102570127703641e-02,-9.164343166601083331e-04
2.207908416104249066e-02,1.815492547712774934e-02,2.493449018798982349e-03
4.103469623117957620e-03,2.790853874205278390e-02,1.252349163102893341e-02
3.563316327160866159e-02,-4.429143097082636343e-02,-8.326576228554727344e-02
-2.656681134991285657e-03,3.916334983304952527e-02,-7.398599453936911124e-03
1.220274081929336937e-03,6.173235207573091188e-02,-5.401245848708330875e-03
-1.160884372434810297e-02,3.428826822009134641e-03,8.040660448658264875e-03
-2.225103765535355743e-02,-9.239155609129658803e-03,-3.698890241712483179e-02
2.219514314452417092e-02,1.989855779511183129e-02,-2.010026082385085039e-02
1.932927928860927319e-02,5.189882693851577411e-02,-1.835078150019682150e-02
6.306252526385912327e-02,-4.083547164121417716e-02,3.676200848278832201e-02
-2.050626651893550090e-02,3.422575057813859352e-03,9.430021015168401494e-03
3.087444840671541360e-02,3.372230469158263994e-02,3.073191137867571990e-02
1.943882174473947691e-02,3.778540280233760179e-02,-3.661030832418009362e-02
4.469827521253123132e-02,5.879841498095579599e-02,6.941871439905999974e-02
1.025964762047116771e-02,-2.657944650382063762e-02,-8.241825281831330341e-03
-2.262374170145295058e-02,-2.839125805706456049e-03,5.087311007652090683e-02
-8.540793678856704874e-03,-5.446322892744728111e-02,5.393409386048311077e-02
1.824066015554675138e-02,-1.884626971869444870e-03,-2.217895473156483721e-02
1.893764469535570358e-02,1.150211147737802836e-02,1.528654400927778774e-02
1.249388328902297993e-02,1.523856238466174233e-02,6.980391478463305287e-03
-1.274300554721101593e-04,-2.652293331314048257e-03,-1.468431029716991791e-02
-9.277028499332153413e-03,5.859704715981171354e-03,-6.376271471487280837e-03
-3.912967901596409344e-03,-4.059761515331509335e-02,2.099997377224315995e-02
-3.166097430862493955e-02,6.096320207750049493e-03,-3.226025302603816730e-02
-2.932711833785124275e-02,6.134790172021322568e-02,-1.007670066283335580e-01
1.989048304302749523e-02,3.524285342712549229e-02,1.911185312791353202e-02
4.548476471226341883e-02,1.697093060824176464e-02,1.433870870873487149e-02
-1.309326267574644972e-02,-2.934220740577248368e-03,-1.454620082375203752e-02
-4.945836144640383680e-02,1.224946801993085331e-02,-5.135820497718904254e-02
-1.142863039694483607e-01,4.306524241090426558e-02,-3.494118871420188316e-02
-2.193385676182437946e-02,-3.857315376150775854e-02,4.273497645514694188e-02
-1.672687233749916083e-02,3.872508073419462377e-02,-5.922883367309399877e-02
-5.757974892255846022e-02,-5.131200134618365410e-02,2.011611675267227506e-02
-1.164003043596846532e-02,5.843483423840530738e-02,-9.017618933047387431e-03
-1.998787502774943339e-02,4.281692432339724574e-02,-1.202481642472181741e-02
-2.920508424987567145e-02,3.170547018820452784e-02,3.520547077291326377e-02
4.822685873596033179e-02,-1.875463779982581430e-02,-1.584711176916421549e-02
-4.844848138323603476e-02,5.550168757584082735e-02,-5.530403305630494579e-03
2.355449380733172851e-02,-4.411869946863805625e-02,5.372929281192116713e-02
-1.901602773748794703e-02,-2.713380754951599653e-04,3.510977648922484345e-02
1.500716493241937427e-02,3.129122309484370229e-02,-3.236343332852952004e-02
6.757810427750712834e-02,-4.638496101800003435e-02,2.094218558978171857e-02
4.670383856159919522e-02,4.579979498078300473e-03,-4.663323966144267835e-02
7.636941088250887022e-03,7.600304379851224867e-02,6.171465742420196438e-02
-2.203327599480286655e-02,-5.269199309627245476e-02,-5.261147297860542527e-02
-1.949874750182906472e-02,-6.798443914910492353e-03,2.040988638146047293e-02
1.762993761863569002e-03,3.262916067882915688e-02,-3.305432767598650429e-02
1.032731379997316179e-01,-7.812949200476305284e-03,-4.754982152651155564e-02
-1.524457542519322070e-02,1.394010252568760599e-01,-4.968788983873149989e-02
-5.794750787331513081e-02,5.692189671954659552e-02,3.706337852083844975e-02
-6.413138448651652113e-02,-2.811341172308374700e-02,8.165823947475668587e-02
2.690747374926083513e-02,2.003768768305117312e-02,1.934321391073077004e-02
8.311157774188223925e-06,-5.204141698107487418e-03,-8.860009198705966205e-02
5.539233849574469112e-03,3.139238251813910446e-02,-7.106267032478330581e-02
-6.099059815820440100e-02,2.642496537184904973e-02,2.277278531998629466e-02
-2.414270571493490683e-02,-8.778223412622781358e-03,6.664802696233024237e-02
2.856341549527966969e-02,3.287434787839500338e-03,2.815716282619676672e-02
6.541441582447120318e-02,-3.742949159567113184e-03,-1.873475578395176339e-02
-2.148655320186352441e-02,-1.768535676817848410e-03,-5.075157518581114441e-02
3.181277447653534096e-02,-6.463179310329339802e-03,-1.467658542267920654e-02
2.386154928022215030e-02,3.416920819552060617e-02,8.209263293167309850e-02
1.305931759406646631e-01,-3.453725403174358333e-02,-4.812332573124347007e-02
3.718928889200518589e-02,8.421758448812242948e-02,4.441642221997323114e-02
4.913235372598340200e-02,-2.222510922583973217e-02,-7.655744547818008061e-02
-3.248187756105015006e-02,3.969718230249675781e-03,-9.978181373295843051e-03
5.705172926954302226e-02,3.507172254438736120e-02,-3.905587128666833992e-03
8.280278709823567229e-02,-4.122724641057724793e-02,-3.844900820679231918e-02
1.156995619656314006e-02,8.662823333515826119e-02,-8.819552973475697222e-03
1.368802543054749993e-02,6.908980851417405311e-02,8.344210546575019094e-02
-3.271278427749217677e-02,-1.297816074204910346e-02,-5.515263087661925745e-02
-2.016376942567930583e-02,-1.109339004223729337e-02,1.675271988704288631e-02
-9.884977832688743998e-03,1.809218039256550031e-02,-1.162850485362440858e-02
2.021562664028048878e-02,-6.967375475867004266e-03,-4.539919436519602308e-02
-5.134217604208083513e-02,-3.119500166769352545e-02,1.037248716144125414e-02
1.691955228716295750e-02,3.742082269135962869e-02,-1.797128570253920393e-02
-1.232224675156461460e-02,-1.893082842192489500e-03,-1.383951554507332170e-02
3.666619870655522112e-02,2.741859116429839430e-03,4.327645461254365361e-02
2.128543641260769934e-02,-5.903310384031809632e-02,-3.250594580003722447e-03
1.490587729686452048e-02,-4.503886091415510058e-03,4.566660115661275166e-02
2.013737750123295589e-02,-3.687252449900321055e-02,-7.867626281147078668e-03
-2.548250683919361242e-02,3.209508783736211845e-02,-3.520471666039625856e-04
2.198909684947455631e-02,-2.087145023478742534e-02,-3.832438861218902260e-02
-3.652626702298240186e-02,2.152060373787385503e-02,2.650868133236049164e-03
-3.241083513627732865e-02,7.471004033755822629e-03,-6.446548874844339194e-02
1.531808208618165579e-02,5.703837373483307271e-02,4.994658664677020798e-02
3.515614033917500297e-02,-1.997455005305323605e-02,8.223287926315155094e-02
4.426264600278444206e-03,3.182886742061605267e-02,4.604994858184606465e-02
1.680120325066587067e-02,-2.936576123529482246e-02,-6.014607685129168616e-03
-1.939200544030552503e-02,7.287805002064767779e-02,-1.104760445451516415e-01
1.546867235974192824e-02,-3.250930716430759648e-02,-5.235868671662775864e-02
5.770687256603498211e-02,1.219582159335656953e-02,5.932440445233721354e-02
-5.483335790125310610e-02,-2.489932212036399459e-02,1.283418302053655584e-02
4.152532076656092336e-02,-9.522922678324803950e-03,-2.050683553870057477e-02
6.075683696274470497e-02,1.552870866184383886e-02,7.218026151439875179e-03
2.790351237131387385e-02,-3.797159405099048528e-03,2.910428530907606046e-02
-8.439639267234129438e-02,-1.154366512262668294e-02,1.698827760132475342e-02
2.808593391957726199e-02,-5.498153626404286148e-02,-1.623388393944133479e-02
4.324819222771405375e-02,7.562907265547752500e-02,1.721687910457211923e-02
4.272211936833470586e-02,1.872007533270165711e-02,-5.373780664559558301e-02
-3.219332288728249739e-03,2.903020550893513699e-02,-8.697000600988630313e-05
5.121610692355110274e-03,-4.933295087823245939e-02,6.274864153254640364e-02
-2.797134242019956238e-02,-4.009531897741384215e-02,-2.986111083422724258e-02
2.707963681887539525e-02,-4.401961684581073148e-02,5.325790564156072937e-02
1.393219531988171452e-02,-3.547678094393209164e-02,-2.981314063280464735e-02
-3.505543309858048101e-02,-3.860456110686641407e-02,2.970671958810242042e-02
7.913054614953141455e-03,-2.186245013053839462e-02,2.919757645050014006e-02
-4.016929956566583221e-02,-3.836603012754069564e-02,2.648064032427883269e-02
3.810724751300668955e-02,6.935175291998054445e-04,-3.899436121259272636e-02
2.777751700093534538e-04,3.306497295716962631e-02,-4.243096399393962714e-02
7.275109025498537052e-02,-4.150394439664946422e-02,-2.327087316996626076e-02
-3.543671246233115468e-02,1.862054046467618434e-02,1.157443333178194943e-02
-5.042645177302118586e-02,5.514579186117801735e-02,-9.730514431623931912e-03
-2.092529072770223098e-02,-3.358332993711257014e-02,6.738667012922801292e-02
2.919579221178167719e-02,2.600266629404232935e-02,6.143972275198449247e-03
-9.135440891752469317e-02,-1.800162233270153310e-03,-7.915584425960159754e-05
5.433024148207300091e-02,7.014644842549763899e-03,1.587775950299945282e-02
3.259911237658721928e-02,-1.751785676290064722e-02,6.028405653497398257e-03
1.664705538625954606e-02,-3.312790619927644120e-02,4.695626259552342779e-02
-1.238367712795964380e-02,1.749023459530743216e-02,-4.148799147419957728e-02
-3.409987483146458692e-02,1.690087504838708871e-02,-5.705218047568070758e-03
-3.525358717279765408e-02,-3.891474352979174683e-02,-1.144626599111463368e-02
-1.200708883374911572e-02,5.736175474292132953e-02,1.180248025423430089e-02
2.719373149516035940e-02,-4.076316842392792295e-02,4.274779052817762048e-02
-5.851081900156042404e-02,-1.168968724673974738e-02,-8.417451993396507515e-02
-3.618062247300723316e-02,5.637298024854597855e-02,2.542286842881252579e-03
2.102047329002160528e-02,3.113219991594070452e-02,-3.221228189284280896e-02
-4.350838912104122019e-02,-7.779613127381558579e-02,3.134875970592918004e-02
-4.236602057921541706e-04,7.308634812112860257e-02,-8.362296841661653879e-02
1.016732114151490743e-02,-4.045435561126936586e-02,9.991441741519963698e-03
3.613282702672137442e-02,-3.698116552570306775e-02,-3.756121769767938740e-02
-9.879488813633556521e-02,4.636498556862248682e-02,-2.613580928609079285e-02
-2.759949352079831345e-02,3.192089173858832230e-02,5.782929390932929625e-02
-1.740422141648019505e-02,-3.324529769611794805e-02,4.334925205929598263e-02
3.754978384951610654e-02,1.709867751363106439e-02,6.536464480646222985e-02
6.720028773440240091e-03,7.090474583234983134e-03,-1.876438810995600254e-02
5.539040754162175006e-02,-6.570690169218865173e-03,-2.360872105723139849e-03
5.204366735479722811e-02,-6.610749268470920981e-02,-1.771539594962692754e-02
