accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
2.596195870404857491e-03,3.985282859451846210e-03,-9.803194019059468189e+00
9.670952262974688921e-03,7.090826534661071653e-04,-9.797633972065034058e+00
-2.056620997950554114e-03,6.818154996043996295e-03,-9.793982304946498019e+00
-6.271304841091414513e-03,-8.508602756637693131e-04,-9.801205640190543633e+00
-1.472548291174303591e-03,5.698624547640290111e-03,-9.810918401610502215e+00
-7.075211624160116473e-04,-4.245475063992924097e-03,-9.799351110477910964e+00
-3.612467742797897691e-03,-1.745189744135706468e-03,-9.791606069518724809e+00
4.514694299417761070e-03,5.085462886919548883e-03,-9.797561311597288380e+00
-3.239858769827748831e-03,-1.190549786185004415e-03,-9.799554505728591991e+00
1.532786635628724742e-03,-4.087171502470882296e-03,-9.811119650502243772e+00
6.357580849618659109e-03,-8.130010170964665670e-05,-9.798999475754527566e+00
4.744873663718749378e-03,1.104687558514501388e-03,-9.791301099925364682e+00
3.524350592418912850e-03,-1.130671397804176512e-03,-9.815933665519542828e+00
6.042301573467612728e-03,-5.667087059001003208e-03,-9.804406701588050055e+00
-1.143336238653579109e-04,6.125208035052215512e-03,-9.793705792104155705e+00
-7.991882402147876263e-03,-7.520250450337602303e-03,-9.796467210966625316e+00
-2.879561600760120353e-04,2.095238858833156637e-03,-9.820495435318777666e+00
-1.199940313007047399e-03,6.680502696419993343e-03,-9.815590711589997852e+00
-5.471667379391496021e-03,6.161778099889068071e-03,-9.807645126959071646e+00
2.090744098738008070e-03,-4.276081759640532921e-03,-9.794614294068763272e+00
1.641765505319879527e-04,-5.737030719667938691e-03,-9.810047018187045609e+00
6.804262977018646699e-03,-1.992572128697565100e-04,-9.796922573796519984e+00
-3.678214516064213027e-03,-8.405526975523519790e-04,-9.809685364078758241e+00
-6.859181758617405658e-03,-6.071393046436483580e-03,-9.814827546363176225e+00
1.898152769116890791e-03,-2.317584001298998806e-03,-9.804364036567319474e+00
-5.308519075941173747e-03,-1.359478523055403579e-04,-9.791754716665257874e+00
-2.731066921465971544e-03,2.813902744206373246e-03,-9.804592764307919595e+00
2.791273547544723035e-03,3.649823380910753850e-03,-9.801263246849240218e+00
1.940563386692335888e-03,1.867418058105075685e-03,-9.798531898357314418e+00
7.694078080193610027e-04,3.028169323430009163e-03,-9.801886378153740864e+00
1.751570695417102846e-03,4.745864090008147448e-03,-9.806977141394186859e+00
-6.171484150032399349e-03,-1.193701632567147671e-03,-9.806920794455178836e+00
4.734524311691258244e-03,1.926858829468611027e-03,-9.806408361345175351e+00
4.679073367514855202e-04,1.110631081195761517e-02,-9.800212809934567559e+00
1.228617685764999247e-03,2.087616034666580408e-03,-9.798382713296174273e+00
-2.920540551455482630e-04,-1.810030413710326429e-03,-9.800422275724431032e+00
1.222419904855094261e-02,-2.096861893507877706e-03,-9.800165474559042522e+00
1.694418828825898374e-03,-1.167419891968474177e-02,-9.800415758813207034e+00
3.369037249355330294e-03,2.831635972097619079e-04,-9.802870370924678056e+00
-4.171948305456137790e-03,5.938428214379480249e-03,-9.801721461914654654e+00
-4.683502710030708685e-03,4.244335933805031469e-04,-9.813458449547827200e+00
-7.579472181322996840e-03,6.601294585884745839e-03,-9.805712733456966035e+00
-2.074821111549968178e-03,7.050072031391781211e-04,-9.806362279514326374e+00
-7.383667097850034507e-03,-3.227219462400169941e-04,-9.810227949910890644e+00
-1.052065025811366530e-03,5.496947986579195367e-03,-9.793542769015449068e+00
-9.404990900829361417e-04,7.011898682360367778e-03,-9.793783964956841004e+00
1.320802003655419977e-02,2.040255181693240247e-03,-9.811239344718149624e+00
-5.115737200555645417e-03,3.939043207152039157e-03,-9.827526398607091096e+00
1.137094223881497494e-02,5.040529078000731064e-03,-9.799350732788457918e+00
1.432198761004537251e-04,6.236026067766298198e-03,-9.801511221429931808e+00
-6.643011033238156900e-03,2.535798351300530898e-03,-9.796215947404201430e+00
-5.852688015488873192e-03,-5.833227210653589047e-03,-9.819483459333712361e+00
2.557406359414029703e-03,1.111059239161104988e-02,-9.793484207842787725e+00
-4.845847616517419063e-03,3.742030084521185112e-03,-9.812793493376142706e+00
7.180717729427408755e-04,4.514556272633127635e-04,-9.791891153192818109e+00
-8.739141315133145890e-03,-6.463287309696892115e-03,-9.794701186483139921e+00
-3.819649875238074338e-03,4.143479833742649832e-03,-9.802055701402782262e+00
-3.340590899736353182e-03,-3.932977864176873117e-03,-9.793570521125273487e+00
2.213527861206637977e-03,6.947744346976441124e-03,-9.796467246957632824e+00
6.058149220636823568e-03,2.497757690101264083e-03,-9.796720692954362875e+00
5.923248676490196207e-03,-5.318398913517511858e-04,-9.796974474704304825e+00
1.802084330593623244e-03,5.119389186750603338e-07,-9.800325383839076920e+00
1.039469297903402797e-02,8.583318461295923272e-04,-9.799996608705276557e+00
3.647073572933128265e-03,5.141188118582830716e-03,-9.798699767808708216e+00
2.471183818385013029e-04,6.369909154605602614e-03,-9.810741863440187061e+00
-3.293350282178619890e-03,-8.458701799284630563e-03,-9.786338508068840980e+00
-3.543785153314955166e-03,-2.366395197258897617e-04,-9.812788304235770198e+00
-5.282167332420733640e-06,1.269818977539634340e-03,-9.799841581757595677e+00
1.899819064128530251e-03,7.627043924479936197e-03,-9.810085416200951869e+00
-2.189956460094941160e-03,2.527205759498257504e-03,-9.808123688031535892e+00
1.244867439538725491e-03,-3.698205295370893524e-03,-9.802551608166144348e+00
-1.097125747050454493e-03,-6.471112382991121674e-03,-9.798723332638237693e+00
1.076167564169065900e-03,4.084853166435234786e-03,-9.804704810006825255e+00
-5.293337428123476296e-03,2.686668867712890384e-03,-9.810330428263691616e+00
-9.520328875164009831e-04,6.460073232812386761e-03,-9.802549281191234698e+00
2.838920414851255763e-03,6.401791910905410121e-04,-9.795091182623860249e+00
1.281640009656567769e-03,-2.052086291820204560e-03,-9.789179667334796164e+00
7.705547064467506944e-03,5.592526521068200314e-03,-9.806898798669280382e+00
-3.030725357732242872e-03,5.183343417505112058e-03,-9.800631195037068366e+00
3.289719035875701258e-03,-4.306999612399955123e-03,-9.801301316657299978e+00
-4.343322985825139558e-03,3.491494082735711445e-03,-9.801873142002442307e+00
-4.551891595517272939e-04,5.276191624325766820e-03,-9.810370446504366626e+00
4.369712484481378181e-03,-5.491347454335430978e-03,-9.784976159884728020e+00
-4.541578723223991219e-03,-2.408075197454138949e-03,-9.812254918028356698e+00
-5.585115861862865018e-04,7.744277394194068811e-03,-9.803533280955704754e+00
3.731337447715952788e-03,-1.905099044810926396e-03,-9.805570463224698941e+00
-3.214361821725999525e-03,-4.853576819530507763e-03,-9.804335545960222831e+00
9.999486661378463419e-04,-7.645044132658071305e-03,-9.793989013867026472e+00
-1.293286605193300033e-03,-1.015516735592100658e-04,-9.810726095043936112e+00
1.487699007835253809e-03,-7.426956430789306320e-03,-9.804611245853200430e+00
8.886651058148230123e-04,-2.470786404785733133e-03,-9.803058513741271796e+00
3.002714865952879793e-03,-3.193649937720467475e-03,-9.811032620704684959e+00
6.379601787630588723e-03,-3.069094929543104890e-03,-9.800187370355942562e+00
9.736640485821565884e-04,2.359641890312078830e-03,-9.803985239740095281e+00
-4.253626697269619582e-03,3.420014297553606621e-03,-9.802599382508505599e+00
-1.327415702743154876e-03,4.558191154561211551e-03,-9.797758527921917704e+00
5.346238564006526930e-03,2.165072867838667610e-04,-9.810349839195570354e+00
3.093295368810633321e-03,-1.322018442020668439e-03,-9.797807824135169597e+00
9.682595755820847319e-03,6.295732423642546455e-03,-9.810196374086290305e+00
-1.422153292430152621e-02,-2.413400750530146285e-03,-9.822728642261980170e+00
5.551330425844983561e-03,8.665208318381661945e-03,-9.809367875596668895e+00
-6.593142552635171752e-03,4.109816996976730849e-03,-9.807293407333901314e+00
3.521072463184645243e-03,-3.772734855774343560e-03,-9.800597375597755345e+00
1.747585418785935034e-03,-6.327353384211901847e-03,-9.798692625045140048e+00
3.927942558892754364e-03,-5.823234346709766848e-03,-9.810722636532878127e+00
-3.009987541506139834e-03,4.475102262022162547e-03,-9.791181659173059160e+00
1.408837733952153634e-03,5.854919775224989766e-04,-9.807618498752859182e+00
-3.328392741354294689e-03,9.761378625663423222e-03,-9.813266636936887721e+00
4.870492649556114112e-04,-2.077087413856067502e-03,-9.818486035276558610e+00
6.678034538877847086e-03,-3.158715824192419048e-03,-9.785867548910387015e+00
2.030480748031387138e-03,-4.385145992212739069e-03,-9.802076825400117599e+00
1.071525278171467539e-02,-7.715831644048688981e-04,-9.795034972152881991e+00
5.648201286800717119e-03,8.016580338614287581e-04,-9.808096174007284063e+00
-2.346679927420238215e-03,3.660735457294594149e-03,-9.797157554390201639e+00
3.507669582856736551e-03,9.216644780760606739e-03,-9.809848231540650332e+00
-3.533047098735524628e-03,5.965201876461267982e-03,-9.801171542936714332e+00
-7.253122299172399395e-03,1.163273594914001133e-03,-9.805114508026761655e+00
-7.122909565713320991e-03,3.766694026874861396e-03,-9.802638154454585973e+00
2.327973715675181552e-03,-1.533393011523263502e-02,-9.804849183496076037e+00
-7.286409803377112866e-03,2.975976252257082812e-03,-9.812034922277890203e+00
-6.103524568156860029e-03,1.071195721329311519e-02,-9.793607140016945323e+00
8.982520878145137250e-03,6.009967467284401017e-03,-9.796293664490278275e+00
-3.170650121646229232e-03,-4.221351871361181916e-03,-9.803132314464221508e+00
9.003926952665381248e-03,1.430711195225601836e-03,-9.796250180254187256e+00
3.695257189370782912e-03,1.072632269112554085e-03,-9.820251021998942065e+00
4.451252548220640051e-03,-7.641993317150836545e-03,-9.798535006628505073e+00
2.096580226347281861e-03,3.210974514831527356e-03,-9.792513796063607501e+00
1.999407791649681276e-04,4.245043339819678033e-03,-9.807151585690244033e+00
9.826532294116951949e-03,1.286825788967734148e-03,-9.797259810681168801e+00
3.205580288065218789e-03,4.355703688595546734e-03,-9.798411309948079406e+00
2.856401478847718153e-03,1.065129731473902878e-02,-9.801418722107596793e+00
-1.926308588966924116e-03,-1.005099500505356880e-04,-9.805979013270723854e+00
-3.954777439773017947e-03,-1.963797383955709006e-03,-9.791190913795109196e+00
-7.992019494675751262e-03,-7.806233769460556998e-03,-9.810060472572304846e+00
-3.432267686756076725e-05,-5.281295454825193220e-03,-9.812955303817917141e+00
1.718849106645662674e-04,-7.208385513933818559e-03,-9.788226459094351739e+00
-4.412021497046799898e-03,2.880932285122734561e-03,-9.810790594179431778e+00
1.004661668709050035e-02,-2.349466938633394241e-03,-9.796166139532729744e+00
1.243763538746692557e-02,-2.361479502073394240e-03,-9.807060473807274192e+00
-4.339992414402247742e-03,2.602747389558206746e-03,-9.808273855587147594e+00
1.357537838734856981e-03,-5.898680110634935570e-04,-9.804886075093261155e+00
1.305035274876107732e-03,1.976518627688486282e-03,-9.785999082928666937e+00
5.709086439678051281e-03,9.983381628850922229e-03,-9.805742627046946325e+00
-1.128989738807871859e-02,7.632022969128814116e-03,-9.802973646886442793e+00
6.347353650366558374e-03,-2.415365496106864837e-03,-9.802996488175706347e+00
-1.079186156726876997e-02,4.154657384843789616e-03,-9.796067394970579656e+00
5.000634164724271011e-03,2.301003102761159207e-03,-9.815881394957932216e+00
1.548982260319972572e-03,-2.982050016855927656e-03,-9.801231025024344845e+00
2.814377044609584107e-03,3.284961149819603209e-03,-9.783256073287841303e+00
2.286068687996343097e-03,5.100446765975048813e-03,-9.798554566628602913e+00
4.846379584485182961e-03,-6.146953151081009821e-03,-9.806337106611564991e+00
-3.747048556193189814e-03,-7.990026382142112124e-03,-9.793361987650820666e+00
-6.877464397738525942e-03,5.879497956778475479e-04,-9.787899358522565763e+00
-2.260218774476211497e-03,-8.395497339800281691e-03,-9.797065179964357995e+00
-3.195184725535666920e-03,-1.371745109133736505e-03,-9.801195599950673909e+00
9.463427112139599640e-03,1.400680908250890363e-03,-9.790503016728584029e+00
-1.067903315162522029e-02,-2.918039516868172704e-03,-9.810689940780658702e+00
2.173659370752761485e-03,-1.571480804577140428e-02,-9.793615183391885637e+00
4.196132464574417117e-03,-4.118282189895644367e-03,-9.811078481617323988e+00
-1.000712969677811093e-02,1.660300599676317688e-03,-9.809019264846467578e+00
-6.261344906781218106e-03,1.015153971698098782e-02,-9.809940201343859911e+00
2.805798892915530550e-03,-5.567174394723068288e-04,-9.795098143119396639e+00
-6.455593340613015145e-03,1.619345583800479863e-03,-9.802362456468420859e+00
2.383816082859841791e-03,8.752089802752611785e-04,-9.800950929904200137e+00
-1.695935456619843747e-04,2.440558760738743491e-03,-9.781072619374693744e+00
-1.988112749249240988e-03,-7.750988120807954023e-04,-9.807349709896142187e+00
4.736172936994575977e-03,-1.819385404765176640e-03,-9.803018689376131078e+00
8.703941814539704544e-03,7.166753084697596692e-03,-9.801809948054144073e+00
1.277645377246251811e-03,1.254241131222842871e-02,-9.812136438505588032e+00
1.699258189924939422e-03,4.787318769253551959e-03,-9.802507774138963015e+00
6.617945389531202510e-04,5.413897138977495291e-03,-9.795920129517158514e+00
-8.344105415251623983e-03,-9.185599832183391012e-04,-9.806951266576248827e+00
-2.678113335370005833e-03,1.790145987714627032e-03,-9.806737179010289296e+00
-4.862458771169744440e-03,6.104582016761644859e-05,-9.806386481623549756e+00
-4.224057372256189227e-03,5.166788326824748971e-03,-9.801137307445920044e+00
2.157688935260619560e-05,3.311757485274141859e-03,-9.815875180353602403e+00
8.006785707564239825e-04,-3.423077163853426984e-03,-9.803257066882260062e+00
-6.051203139993865249e-03,2.554772793006713973e-03,-9.807598593719566438e+00
-4.003539392578905551e-03,6.556612340405314036e-03,-9.793263252583983558e+00
-4.729703157683719413e-03,4.495900576891006042e-03,-9.801880887422171895e+00
-7.753907149590903453e-04,-2.490709936956604555e-03,-9.817398354719440334e+00
-2.988790189166585891e-03,-2.825385495377119235e-03,-9.809408534447351613e+00
3.190371857331177410e-03,1.806547017215807916e-03,-9.807664401120655739e+00
-3.044273215847461116e-03,2.558125874780124275e-03,-9.807649538364897168e+00
-3.371522754023664314e-03,-2.801789937298095751e-03,-9.803831961291772146e+00
-1.363610544724055702e-03,4.466523506895501289e-03,-9.805380738772456084e+00
1.582364312974533609e-03,6.203854856153440643e-03,-9.809083995610421880e+00
-4.481323784210304931e-03,3.042632320601203547e-03,-9.804104694567442380e+00
3.844622098572331517e-03,-3.163038347466774064e-03,-9.793426566086683493e+00
7.760048011696291798e-03,-7.510813059543404793e-03,-9.804742988945541526e+00
-5.767399402791807163e-03,4.103567949867102313e-03,-9.805210342097250731e+00
1.201757030065494884e-02,-8.414074015842880295e-04,-9.798632085014920889e+00
2.500125525811752389e-03,-1.309206884678025973e-03,-9.814428791244116823e+00
6.954463296652431924e-03,6.368482579488000082e-03,-9.808359085303695934e+00
-1.095280717603850339e-02,1.687188318368882528e-03,-9.788578640972842138e+00
4.121716724498294786e-03,-2.216652475730488802e-03,-9.798157948367478554e+00
-1.518049638420369298e-04,-1.527184877674624824e-03,-9.820232117287760687e+00
3.057629875587439868e-03,-3.248657867026701583e-03,-9.807448014713919804e+00
1.864162743664623742e-03,1.226979494142575386e-03,-9.809294200135886044e+00
5.346381244711685471e-04,-2.980616332228605038e-03,-9.802894532266838823e+00
-5.458350994280895623e-06,-1.170975444348563901e-03,-9.796081609155915970e+00
8.852060474868774214e-04,3.429014315821248254e-03,-9.797626499012205059e+00
9.780185197366605965e-03,-4.857799130842803924e-03,-9.804280793416181083e+00
5.907290761118544863e-03,-1.803202083772976246e-03,-9.807376781806540933e+00
-7.213356672370594726e-03,2.470280887006038109e-03,-9.795389823051506184e+00
-4.376193700793425470e-03,-3.743804348868062792e-03,-9.795919908687448441e+00
-1.699113122533729833e-03,-8.836253810108250090e-03,-9.804576852757644900e+00
1.442123312030696436e-03,8.888031960406910263e-04,-9.798250978511369169e+00
-7.026290370013649200e-03,8.163250563750763453e-03,-9.809465444184448657e+00
4.707938243527683315e-03,-2.493421347742910427e-03,-9.810078122244819454e+00
-1.170031552014473043e-02,1.919056677886919271e-03,-9.798373631375350001e+00
-4.892373929472750927e-04,-5.304439983651803442e-03,-9.790491994465027048e+00
3.405677688434227343e-03,-9.438030345851236569e-03,-9.790736343582590706e+00
4.323812425922663252e-03,6.979059990744297497e-03,-9.795090721803246581e+00
-2.867564205354018042e-03,-4.350203091955376009e-03,-9.798504014026152120e+00
3.449038659991853460e-03,2.030420676116478137e-03,-9.799316282014322255e+00
8.444404146391928934e-04,-2.902805807267983066e-05,-9.792914282332899845e+00
-1.070858214681090666e-02,5.483269365701424255e-04,-9.801626106747017175e+00
-2.657616274288940317e-03,-4.874549512026759256e-03,-9.805716060268606427e+00
3.976672876870250561e-03,-3.869240356081841774e-04,-9.809339324207597244e+00
-1.582728542736150336e-03,-5.729262268760180500e-04,-9.789571578551038655e+00
-2.325928525497682371e-03,-2.863922819512874311e-03,-9.800927384043699675e+00
